type,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
0,6.9,0.2,0.5,10,0.036,78,167,0.9964,3.15,0.55,10.2,4
0,7.2,0.39,0.63,11,0.044,55,156,0.9974,3.09,0.44,8.7,4
0,7.9,0.44,0.26,4.45,0.033,23,100,0.99117,3.17,0.52,12.7,4
0,6.6,0.33,0.24,16.05,0.045,31,147,0.99822,3.08,0.52,9.2,3
0,7.2,0.25,0.28,14.4,0.055,55,205,0.9986,3.12,0.38,9,5
0,7.2,0.37,0.15,2,0.029,27,87,0.9903,3.3,0.59,12.6,5
0,7.4,0.25,0.36,13.2,0.067,53,178,0.9976,3.01,0.48,9,4
0,6.8,0.27,0.49,1.2,0.044,35,126,0.99,3.13,0.48,12.1,5
0,6.9,0.36,0.28,13.55,0.048,51,189,0.99782,3,0.6,9.5,5
0,6.1,0.45,0.27,0.8,0.039,13,82,0.9927,3.23,0.32,9.5,3
0,6.4,0.26,0.4,1.7,0.179,5,60,0.9925,3.09,0.54,10.1,3
0,7.2,0.31,0.41,8.6,0.053,15,89,0.9976,3.29,0.64,9.9,4
0,8.1,0.28,0.4,6.9,0.05,30,97,0.9951,3.26,0.44,10.1,4
0,5.1,0.14,0.25,0.7,0.039,15,89,0.9919,3.22,0.43,9.2,4
0,6.8,0.28,0.29,11.9,0.052,51,149,0.99544,3.02,0.58,10.4,4
0,6.6,0.33,0.32,15.6,0.054,62,227,0.99734,3.25,0.56,10.4,3
0,7.2,0.25,0.39,18.95,0.038,42,155,0.9999,2.97,0.47,9,4
0,4.6,0.445,0,1.4,0.053,11,178,0.99426,3.79,0.55,10.2,3
0,6.5,0.33,0.28,6.1,0.018,41,103,0.99122,3.24,0.32,12.2,4
0,8.2,0.37,0.27,1.7,0.028,10,59,0.9923,2.97,0.48,10.4,3
0,6.9,0.23,0.4,7.5,0.04,50,151,0.9927,3.11,0.27,11.4,4
0,5.3,0.43,0.11,1.1,0.029,6,51,0.99076,3.51,0.48,11.2,2
0,7.4,0.29,0.28,10.2,0.032,43,138,0.9951,3.1,0.47,10.6,4
1,9.3,0.36,0.39,1.5,0.08,41,55,0.99652,3.47,0.73,10.9,4
0,7.8,0.21,0.34,11.9,0.039,55,140,0.9959,3.02,0.31,10.3,4
0,6.9,0.18,0.38,8.1,0.049,44,176,0.9958,3.3,0.54,9.8,4
1,12,0.5,0.59,1.4,0.073,23,42,0.998,2.92,0.68,10.5,5
1,9.9,0.59,0.07,3.4,0.102,32,71,1.00015,3.31,0.71,9.8,3
0,6,0.21,0.24,12.1,0.05,55,164,0.997,3.34,0.39,9.4,3
0,8,0.24,0.3,17.45,0.056,43,184,0.9997,3.05,0.5,9.2,4
0,7.1,0.14,0.4,1.2,0.051,55,136,0.9932,3.3,0.96,9.8,5
1,6.7,0.64,0.23,2.1,0.08,11,119,0.99538,3.36,0.7,10.9,3
0,6.8,0.15,0.3,5.3,0.05,40,127,0.9942,3.4,0.39,9.7,4
0,7.9,0.345,0.51,15.3,0.047,54,171,0.9987,3.09,0.51,9.1,3
1,10,0.46,0.44,2.9,0.065,4,8,0.99674,3.33,0.62,12.2,4
0,6.7,0.21,0.36,8.55,0.02,20,86,0.99146,3.19,0.22,13.4,5
1,7.7,0.835,0,2.6,0.081,6,14,0.9975,3.3,0.52,9.3,3
1,6.4,0.56,0.15,1.8,0.078,17,65,0.99294,3.33,0.6,10.5,4
1,9.9,0.54,0.26,2,0.111,7,60,0.99709,2.94,0.98,10.2,3
