type,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
-1,-0.504132231,-0.683544304,-0.554216867,-0.923312883,-0.943521595,-0.805555556,-0.599078341,-0.875072296,-0.348837209,-0.741573034,0.217391304,4
-1,-0.20661157,-0.386075949,-0.65060241,-0.892638037,-0.943521595,-0.875,-0.562211982,-0.819163293,-0.550387597,-0.820224719,0.275362319,3
-1,-0.570247934,-0.367088608,-0.807228916,-0.622699387,-0.890365449,-0.826388889,-0.391705069,-0.603238866,-0.131782946,-0.876404494,-0.710144928,3
-1,-0.32231405,-0.772151899,-0.409638554,-0.858895706,-0.860465116,-0.756944444,-0.304147465,-0.684210526,-0.286821705,-0.707865169,-0.246376812,4
1,-0.520661157,0.316455696,-0.903614458,-0.947852761,-0.80730897,-0.875,-0.880184332,-0.638712165,0.240310078,-0.606741573,-0.130434783,2
-1,-0.636363636,-0.658227848,-0.518072289,-0.966257669,-0.96013289,-0.881944444,-0.649769585,-0.923269713,-0.19379845,-0.179775281,0.487922704,4
-1,-0.438016529,-0.708860759,-0.542168675,-0.579754601,-0.837209302,-0.625,-0.133640553,-0.5839599,-0.426356589,-0.752808989,-0.710144928,4
1,0.553719008,-0.417721519,-0.373493976,-0.950920245,-0.794019934,-0.923611111,-0.866359447,-0.47985348,-0.410852713,-0.617977528,-0.710144928,4
-1,-0.32231405,-0.797468354,-0.108433735,-0.470858896,-0.906976744,-0.645833333,-0.165898618,-0.510699826,-0.581395349,-0.786516854,-0.623188406,3
-1,-0.338842975,-0.784810127,-0.722891566,-0.966257669,-0.933554817,-0.736111111,-0.437788018,-0.783689994,0.007751938,-0.786516854,-0.217391304,5
-1,-0.58677686,-0.658227848,-0.722891566,-0.929447853,-0.873754153,-0.916666667,-0.566820276,-0.749759013,-0.131782946,-0.764044944,-0.47826087,3
-1,-0.785123967,-0.556962025,-0.686746988,-0.809815951,-0.916943522,-0.756944444,-0.474654378,-0.816078658,0.023255814,-0.797752809,0.014492754,4
-1,-0.520661157,-0.772151899,-0.638554217,-0.82208589,-0.870431894,-0.729166667,0.129032258,-0.672643146,-0.11627907,-0.662921348,-0.420289855,3
1,-0.719008264,-0.379746835,-0.963855422,-0.963190184,-0.88372093,-0.8125,-0.626728111,-0.857721226,0.209302326,-0.325842697,0.739130435,6
-1,-0.47107438,-0.82278481,-0.506024096,-0.990797546,-0.906976744,-0.854166667,-0.589861751,-0.834586466,-0.178294574,-0.764044944,-0.15942029,4
-1,-0.272727273,-0.746835443,-0.409638554,-0.911042945,-0.840531561,-0.909722222,-0.529953917,-0.78060536,-0.271317829,-0.853932584,0.014492754,4
1,-0.355371901,-0.64556962,-0.638554217,-0.957055215,-0.823920266,-0.881944444,-0.870967742,-0.68806632,-0.131782946,-0.235955056,-0.043478261,5
-1,-0.454545455,-0.797468354,-0.698795181,-0.978527607,-0.916943522,-0.8125,-0.460829493,-0.830730673,-0.147286822,-0.629213483,-0.014492754,4
1,-0.47107438,-0.721518987,-0.638554217,-0.963190184,-0.813953488,-0.895833333,-0.935483871,-0.629458261,0.379844961,-0.325842697,-0.420289855,4
-1,-0.570247934,-0.683544304,-0.614457831,-0.849693252,-0.867109635,-0.722222222,-0.216589862,-0.695777906,-0.271317829,-0.483146067,-0.652173913,4
1,-0.454545455,-0.088607595,-1,-0.963190184,-0.621262458,-0.965277778,-0.963133641,-0.646809331,0.131782946,-0.595505618,-0.47826087,3
-1,-0.537190083,-0.696202532,-0.578313253,-0.782208589,-0.926910299,-0.756944444,-0.405529954,-0.742047426,-0.271317829,-0.831460674,-0.275362319,3
-1,-0.58677686,-0.670886076,-0.710843373,-0.797546012,-0.900332226,-0.743055556,-0.235023041,-0.66493156,0.19379845,-0.528089888,-0.507246377,4
-1,-0.619834711,-0.734177215,-0.542168675,-0.972392638,-0.900332226,-0.75,-0.465437788,-0.899363794,-0.255813953,-0.764044944,0.15942029,4
1,-0.438016529,-0.164556962,-0.963855422,-0.947852761,-0.77076412,-0.895833333,-0.631336406,-0.602082128,0.255813953,-0.606741573,-0.507246377,3
-1,-0.487603306,-0.582278481,-0.662650602,-0.978527607,-0.860465116,-0.75,-0.165898618,-0.784461153,-0.147286822,-0.573033708,-0.333333333,3
-1,-0.47107438,-0.544303797,-0.614457831,-0.710122699,-0.880398671,-0.75,-0.423963134,-0.752843648,-0.426356589,-0.876404494,0.072463768,6
1,-0.388429752,-0.107594937,-0.710843373,-0.963190184,0.166112957,-0.902777778,-0.737327189,-0.6417968,-0.565891473,0.539325843,-0.565217391,3
-1,-0.289256198,-0.696202532,-0.542168675,-0.886503067,-0.88372093,-0.666666667,-0.235023041,-0.657219973,0.007751938,-0.415730337,-0.188405797,4
-1,-0.454545455,-0.848101266,-0.614457831,-0.72392638,-0.850498339,-0.5625,-0.281105991,-0.649508386,0.054263566,-0.786516854,-0.594202899,3
-1,-0.47107438,-0.734177215,-0.662650602,-0.751533742,-0.880398671,-0.75,-0.004608295,-0.680354733,-0.178294574,-0.640449438,-0.304347826,4
-1,-0.421487603,-0.670886076,-0.614457831,-0.981595092,-0.893687708,-0.805555556,-0.594470046,-0.897050318,-0.457364341,-0.741573034,0.15942029,4
1,-0.272727273,0.120253165,-0.759036145,-0.975460123,-0.744186047,-0.958333333,-0.884792627,-0.71120108,-0.395348837,-0.730337079,-0.420289855,3
-1,-0.553719008,-0.670886076,-0.626506024,-0.90797546,-0.930232558,-0.756944444,-0.603686636,-0.87854251,-0.224806202,-0.550561798,0.333333333,6
-1,-0.652892562,-0.392405063,-0.638554217,-0.972392638,-0.906976744,-0.875,-0.668202765,-0.866589551,0.162790698,-0.775280899,0.130434783,5
-1,-0.669421488,-0.64556962,-0.204819277,-0.739263804,-0.900332226,-0.826388889,-0.294930876,-0.637941006,0.457364341,-0.629213483,-0.188405797,3
-1,-0.338842975,-0.620253165,-0.56626506,-0.877300613,-0.950166113,-0.868055556,-0.115207373,-0.802968961,-0.472868217,-0.505617978,0.130434783,4
-1,-0.32231405,-0.556962025,-0.710843373,-0.539877301,-0.790697674,-0.701388889,0.02764977,-0.585887796,-0.519379845,-0.584269663,-0.275362319,4
-1,-0.355371901,-0.670886076,-0.614457831,-0.981595092,-0.897009967,-0.826388889,-0.488479263,-0.772893773,-0.240310078,-0.617977528,-0.188405797,3
1,-0.289256198,0.037974684,-1,-0.892638037,-0.714285714,-0.972222222,-0.963133641,-0.559282822,-0.007751938,-0.651685393,-0.536231884,3
-1,-0.58677686,-0.544303797,-0.662650602,-0.941717791,-0.913621262,-0.881944444,-0.69124424,-0.939464045,-0.410852713,-0.719101124,0.391304348,5
-1,-0.636363636,-0.556962025,-0.385542169,-0.981595092,-0.933554817,-0.9375,-0.557603687,-0.877000193,0.147286822,-0.775280899,0.130434783,4
-1,-0.421487603,-0.759493671,-0.710843373,-0.825153374,-0.850498339,-0.770833333,0.036866359,-0.6417968,-0.007751938,-0.640449438,-0.420289855,4
1,0.173553719,-0.734177215,-0.409638554,-0.932515337,-0.737541528,-0.930555556,-0.880184332,-0.610950453,-0.224806202,-0.483146067,0.072463768,4
-1,-0.438016529,-0.569620253,-0.662650602,-0.699386503,-0.671096346,-0.708333333,-0.165898618,-0.604010025,-0.627906977,-0.606741573,-0.594202899,3
-1,-0.421487603,-0.683544304,-0.674698795,-0.901840491,-0.873754153,-0.895833333,-0.66359447,-0.821862348,-0.457364341,-0.730337079,-0.043478261,4
-1,-0.685950413,-0.734177215,-0.614457831,-0.990797546,-0.903654485,-0.743055556,-0.470046083,-0.860034702,-0.19379845,-0.730337079,-0.246376812,4
-1,-0.272727273,-0.772151899,-0.662650602,-0.757668712,-0.913621262,-0.722222222,-0.382488479,-0.68806632,-0.503875969,-0.831460674,-0.391304348,5
-1,-0.603305785,-0.696202532,-0.65060241,-0.610429448,-0.900332226,-0.666666667,-0.428571429,-0.68806632,-0.054263566,-0.730337079,-0.130434783,6
1,-0.454545455,-0.151898734,-1,-0.947852761,-0.754152824,-0.881944444,-0.903225806,-0.592442645,0.11627907,-0.640449438,-0.594202899,3
1,-0.32231405,-0.620253165,-0.180722892,-0.763803681,-0.863787375,-0.746527778,0.253456221,-0.766724504,-0.550387597,-0.674157303,0.246376812,5
-1,-0.355371901,-0.651898734,-0.638554217,-0.987730061,-0.900332226,-0.875,-0.68202765,-0.811451706,-0.550387597,-0.617977528,-0.217391304,3
-1,-0.371900826,-0.658227848,-0.602409639,-0.957055215,-0.833887043,-0.875,-0.221198157,-0.718912666,-0.224806202,-0.617977528,-0.449275362,3
-1,-0.603305785,-0.620253165,-0.662650602,-0.969325153,-0.910299003,-0.8125,-0.539170507,-0.956236746,-0.348837209,-0.786516854,0.536231884,4
-1,-0.107438017,-0.556962025,-0.530120482,-0.990797546,-0.890365449,-0.902777778,-0.746543779,-0.796028533,-0.627906977,-0.93258427,-0.304347826,2
-1,-0.487603306,-0.632911392,-0.506024096,-0.779141104,-0.877076412,-0.645833333,-0.239631336,-0.681511471,-0.379844961,-0.674157303,-0.536231884,3
-1,-0.338842975,-0.683544304,-0.590361446,-0.598159509,-0.88372093,-0.548611111,-0.179723502,-0.512242144,-0.224806202,-0.404494382,-0.739130435,3
-1,-0.636363636,-0.64556962,-0.698795181,-0.963190184,-0.890365449,-0.951388889,-0.529953917,-0.776749566,-0.441860465,-0.629213483,-0.710144928,3
-1,-0.454545455,-0.683544304,-0.662650602,-0.969325153,-0.857142857,-0.6875,-0.248847926,-0.788316946,-0.488372093,-0.786516854,-0.275362319,3
-1,-0.504132231,-0.53164557,-0.43373494,-0.674846626,-0.794019934,-0.701388889,-0.400921659,-0.626373626,-0.596899225,-0.258426966,-0.652173913,3
-1,-0.157024793,-0.658227848,-0.662650602,-0.993865031,-0.950166113,-0.805555556,-0.437788018,-0.894736842,-0.550387597,-0.853932584,0.275362319,4
-1,-0.504132231,-0.860759494,-0.674698795,-0.754601227,-0.88372093,-0.694444444,-0.548387097,-0.713514556,-0.255813953,-0.831460674,-0.449275362,4
-1,-0.338842975,-0.46835443,-0.686746988,-0.736196319,-0.837209302,-0.770833333,-0.110599078,-0.610950453,-0.348837209,-0.629213483,-0.623188406,4
1,0.438016529,-0.417721519,-0.240963855,-0.957055215,-0.794019934,-0.965277778,-0.958525346,-0.54925776,-0.581395349,-0.269662921,-0.362318841,3
-1,-0.553719008,-0.64556962,-0.590361446,-0.877300613,-0.850498339,-0.854166667,-0.428571429,-0.814150762,-0.255813953,-0.730337079,0.15942029,5
-1,-0.388429752,-0.708860759,-0.614457831,-0.736196319,-0.903654485,-0.631944444,-0.147465438,-0.634085213,-0.503875969,-0.617977528,-0.507246377,4
-1,-0.520661157,-0.835443038,-0.313253012,-0.81595092,-0.843853821,-0.590277778,-0.33640553,-0.677270098,-0.627906977,-0.764044944,-0.594202899,4
-1,-0.636363636,-0.746835443,-0.686746988,-0.809815951,-0.867109635,-0.854166667,-0.599078341,-0.78060536,-0.333333333,-0.775280899,-0.130434783,4
1,-0.752066116,-0.405063291,-0.86746988,-0.950920245,-0.870431894,-0.895833333,-0.617511521,-0.818392134,0.271317829,-0.258426966,0.623188406,5
-1,-0.537190083,-0.734177215,-0.409638554,-0.461656442,-0.890365449,-0.722222222,-0.299539171,-0.51455562,-0.131782946,-0.808988764,-0.797101449,4
1,0.338842975,-0.278481013,-0.397590361,-0.938650307,-0.757475083,-0.965277778,-0.880184332,-0.47985348,-0.379844961,-0.370786517,-0.217391304,4
-1,-0.570247934,-0.632911392,-0.614457831,-0.944785276,-0.983388704,-0.770833333,-0.617511521,-0.885482938,-0.19379845,-0.505617978,0.304347826,5
1,-0.008264463,-0.53164557,-0.530120482,-0.941717791,-0.76744186,-0.8125,-0.728110599,-0.607480239,-0.317829457,-0.584269663,-0.47826087,3
-1,-0.404958678,-0.759493671,-0.409638554,-0.733128834,-0.930232558,-0.826388889,-0.419354839,-0.73433584,-0.581395349,-0.887640449,-0.130434783,5
-1,-0.338842975,-0.746835443,-0.759036145,-0.975460123,-0.910299003,-0.833333333,-0.64516129,-0.854636591,-0.519379845,-0.730337079,0.072463768,4
-1,-0.702479339,-0.620253165,-0.879518072,-0.82208589,-0.887043189,-0.770833333,-0.373271889,-0.741276268,-0.348837209,-0.707865169,-0.47826087,3
-1,-0.603305785,-0.620253165,-0.746987952,-0.984662577,-0.92358804,-0.791666667,-0.516129032,-0.930981299,-0.612403101,-0.775280899,0.217391304,4
-1,-0.256198347,-0.582278481,-0.481927711,-0.736196319,-0.877076412,-0.854166667,-0.447004608,-0.57239252,0.023255814,-0.719101124,-0.623188406,3
1,-0.024793388,-0.46835443,-0.445783133,-0.95398773,-0.784053156,-0.972222222,-0.953917051,-0.638326586,-0.147286822,-0.415730337,0.246376812,4
-1,-0.454545455,-0.759493671,-0.662650602,-0.90797546,-0.920265781,-0.895833333,-0.668202765,-0.772893773,-0.705426357,-0.370786517,-0.014492754,4
-1,-0.338842975,-0.64556962,-0.698795181,-0.914110429,-0.950166113,-0.819444444,-0.571428571,-0.904376325,-0.596899225,-0.831460674,0.449275362,4
-1,-0.58677686,-0.64556962,-0.590361446,-0.76993865,-0.903654485,-0.701388889,-0.433179724,-0.792943898,-0.162790698,-0.921348315,0.188405797,4
-1,-0.619834711,-0.582278481,-0.614457831,-0.779141104,-0.857142857,-0.645833333,-0.184331797,-0.635241951,0.03875969,-0.516853933,-0.565217391,3
1,-0.272727273,-0.569620253,-0.554216867,-0.960122699,-0.840531561,-0.708333333,-0.686635945,-0.731251205,-0.209302326,-0.337078652,0.15942029,4
-1,-0.636363636,-0.759493671,-0.144578313,-0.972392638,-0.524916944,-0.944444444,-0.774193548,-0.784461153,-0.379844961,-0.730337079,-0.47826087,4
-1,-0.553719008,-0.683544304,-0.674698795,-0.484662577,-0.817275748,-0.805555556,-0.382488479,-0.58935801,-0.255813953,-0.696629213,-0.391304348,4
-1,-0.239669421,-0.556962025,-0.144578313,-0.644171779,-0.877076412,-0.854166667,-0.290322581,-0.57239252,-0.596899225,-0.516853933,-0.594202899,3
-1,-0.685950413,-0.670886076,-0.638554217,-0.963190184,-0.900332226,-0.798611111,-0.543778802,-0.890495469,0.178294574,-0.662921348,0.304347826,5
-1,-0.487603306,-0.759493671,-0.602409639,-0.969325153,-0.900332226,-0.819444444,-0.576036866,-0.896279159,-0.426356589,-0.730337079,0.246376812,5
1,-0.256198347,-0.329113924,-1,-0.975460123,-0.797342193,-0.965277778,-0.963133641,-0.659919028,-0.178294574,-0.528089888,-0.420289855,4
-1,-0.702479339,-0.64556962,-0.662650602,-0.889570552,-0.88372093,-0.645833333,-0.299539171,-0.811451706,-0.023255814,-0.752808989,-0.217391304,5
-1,-0.487603306,-0.632911392,-0.722891566,-0.754601227,-0.843853821,-0.618055556,-0.036866359,-0.63022942,-0.302325581,-0.752808989,-0.768115942,3
1,-0.636363636,-0.607594937,-0.43373494,-0.90797546,-0.80730897,-0.881944444,-0.834101382,-0.676884519,0.03875969,-0.505617978,-0.130434783,4
-1,-0.338842975,-0.620253165,-0.554216867,-0.978527607,-0.860465116,-0.895833333,-0.585253456,-0.730480046,-0.069767442,-0.550561798,-0.420289855,3
-1,-0.371900826,-0.734177215,-0.277108434,-0.95398773,-0.877076412,-0.680555556,-0.267281106,-0.749759013,-0.488372093,-0.640449438,-0.391304348,5
1,-0.537190083,-0.069620253,-0.975903614,-0.77607362,-0.624584718,-0.534722222,-0.456221198,-0.526123,0.162790698,-0.651685393,-0.449275362,3
-1,-0.520661157,-0.670886076,-0.686746988,-0.895705521,-0.76744186,-0.760416667,-0.032258065,-0.672643146,-0.085271318,-0.483146067,-0.565217391,3
-1,-0.537190083,-0.544303797,-0.65060241,-0.969325153,-0.96013289,-0.840277778,-0.6359447,-0.902062849,0.069767442,-0.561797753,0.275362319,7
-1,-0.421487603,-0.803797468,-0.409638554,-0.978527607,-0.900332226,-0.770833333,-0.400921659,-0.788316946,-0.348837209,-0.382022472,-0.275362319,4
-1,-0.504132231,-0.607594937,-0.771084337,-0.911042945,-0.744186047,-0.798611111,-0.428571429,-0.772893773,-0.829457364,-0.752808989,-0.536231884,3
-1,-0.570247934,-0.784810127,-0.674698795,-0.714723926,-0.873754153,-0.826388889,-0.562211982,-0.65876229,-0.03875969,-0.685393258,-0.449275362,4
1,0.553719008,-0.518987342,-0.337349398,-0.935582822,-0.760797342,-0.972222222,-0.953917051,-0.47985348,-0.596899225,-0.640449438,-0.594202899,3
-1,-0.190082645,-0.620253165,-0.289156627,-0.966257669,-0.877076412,-0.9375,-0.705069124,-0.744746482,-0.472868217,-0.617977528,-0.188405797,2
-1,-0.58677686,-0.481012658,-0.734939759,-0.794478528,-0.913621262,-0.847222222,-0.488479263,-0.822247928,-0.255813953,-0.808988764,0.142028986,5
-1,-0.140495868,-0.632911392,-0.590361446,-0.647239264,-0.930232558,-0.770833333,-0.211981567,-0.616348564,-0.364341085,-0.719101124,-0.246376812,3
-1,-0.58677686,-0.746835443,-0.686746988,-0.874233129,-0.897009967,-0.256944444,-0.253456221,-0.781376518,-0.457364341,-0.404494382,-0.217391304,5
1,-0.338842975,0.03164557,-0.987951807,-0.938650307,-0.784053156,-0.673611111,-0.612903226,-0.649122807,0.023255814,-0.550561798,-0.188405797,3
-1,-0.305785124,-0.455696203,-0.518072289,-0.63803681,-0.471760797,-0.805555556,-0.152073733,-0.53769038,-0.457364341,-0.528089888,-0.652173913,3
-1,-0.239669421,-0.658227848,-0.638554217,-0.950920245,-0.906976744,-0.756944444,-0.433179724,-0.855793329,-0.736434109,-0.91011236,0.004830919,4
-1,-0.487603306,-0.620253165,-0.698795181,-0.917177914,-0.893687708,-0.826388889,-0.456221198,-0.723539618,-0.286821705,-0.685393258,-0.623188406,4
-1,-0.553719008,-0.658227848,-0.771084337,-0.81595092,-0.880398671,-0.326388889,-0.221198157,-0.748216696,-0.317829457,-0.865168539,-0.391304348,4
-1,-0.603305785,-0.810126582,-0.674698795,-0.680981595,-0.913621262,-0.6875,-0.493087558,-0.656448814,-0.379844961,-0.820224719,-0.68115942,4
-1,-0.305785124,-0.594936709,-0.686746988,-0.981595092,-0.863787375,-0.927083333,-0.622119816,-0.71120108,-0.19379845,-0.831460674,-0.565217391,2
-1,-0.421487603,-0.481012658,-0.65060241,-0.963190184,-0.92358804,-0.826388889,-0.686635945,-0.931366879,-0.627906977,-0.853932584,0.449275362,6
-1,-0.239669421,-0.784810127,-0.626506024,-0.852760736,-0.857142857,-0.680555556,-0.33640553,-0.684210526,-0.19379845,-0.820224719,-0.47826087,3
-1,-0.438016529,-0.544303797,-0.56626506,-0.843558282,-0.903654485,-0.826388889,-0.576036866,-0.834586466,-0.674418605,-0.584269663,0.304347826,5
-1,-0.223140496,-0.797468354,-0.578313253,-0.969325153,-0.900332226,-0.840277778,-0.350230415,-0.753614806,-0.627906977,-0.842696629,-0.420289855,3
-1,-0.553719008,-0.582278481,-0.710843373,-0.573619632,-0.870431894,-0.868055556,-0.585253456,-0.712743397,-0.472868217,-0.91011236,0.014492754,6
1,-0.454545455,-0.329113924,-0.915662651,-0.966257669,-0.794019934,-0.902777778,-0.917050691,-0.691922113,-0.11627907,-0.505617978,-0.188405797,4
1,0.73553719,-0.607594937,-0.108433735,-0.963190184,-0.780730897,-0.965277778,-0.958525346,-0.472141893,-0.782945736,-0.359550562,-0.884057971,4
1,-0.553719008,-0.35443038,-0.819277108,-0.926380368,-0.817275748,-0.923611111,-0.903225806,-0.776749566,-0.054263566,-0.584269663,0.391304348,4
-1,-0.603305785,-0.53164557,-0.734939759,-0.763803681,-0.946843854,-0.756944444,-0.032258065,-0.6417968,-0.054263566,-0.573033708,-0.536231884,4
1,0.32231405,-0.670886076,-0.373493976,-0.963190184,-0.794019934,-0.965277778,-0.98156682,-0.626373626,-0.255813953,-0.438202247,-0.362318841,5
-1,-0.388429752,-0.835443038,-0.542168675,-0.984662577,-0.953488372,-0.715277778,-0.548387097,-0.845382687,-0.131782946,-0.651685393,0.101449275,4
-1,-0.404958678,-0.64556962,-0.638554217,-0.855828221,-0.850498339,-0.701388889,-0.285714286,-0.730480046,-0.379844961,-0.707865169,-0.333333333,4
-1,-0.603305785,-0.544303797,-0.614457831,-0.895705521,-0.910299003,-0.701388889,-0.603686636,-0.91324465,-0.255813953,-0.685393258,0.536231884,5
-1,-0.487603306,-0.734177215,-0.710843373,-0.963190184,-0.96013289,-0.888888889,-0.658986175,-0.891652207,-0.333333333,-0.730337079,0.246376812,5
-1,-0.421487603,-0.594936709,-0.578313253,-0.975460123,-0.863787375,-0.951388889,-0.276497696,-0.794486216,-0.19379845,-0.775280899,-0.217391304,3
-1,-0.504132231,-0.683544304,-0.662650602,-0.865030675,-0.913621262,-0.715277778,-0.447004608,-0.870059765,-0.379844961,-0.820224719,0.333333333,5
-1,-0.47107438,-0.620253165,-0.674698795,-0.972392638,-0.777408638,-0.840277778,-0.359447005,-0.755928282,-0.410852713,-0.662921348,-0.391304348,3
-1,-0.537190083,-0.708860759,-0.614457831,-0.972392638,-0.893687708,-0.951388889,-0.695852535,-0.908232119,-0.224806202,-0.808988764,0.362318841,4
-1,-0.537190083,-0.683544304,-0.578313253,-0.588957055,-0.800664452,-0.715277778,-0.276497696,-0.541546173,0.302325581,-0.719101124,-0.47826087,3
-1,-0.570247934,-0.556962025,-0.578313253,-0.846625767,-0.916943522,-0.944444444,-0.34562212,-0.718527087,-0.302325581,-0.685393258,-0.47826087,2
-1,-0.619834711,-0.696202532,-0.674698795,-0.717791411,-0.823920266,-0.777777778,-0.32718894,-0.634085213,-0.085271318,-0.719101124,-0.565217391,4
1,-0.371900826,-0.607594937,-0.590361446,-0.941717791,-0.757475083,-0.826388889,-0.866359447,-0.75130133,-0.224806202,-0.584269663,0.304347826,5
-1,-0.58677686,-0.82278481,-0.530120482,-0.981595092,-0.88372093,-0.826388889,-0.493087558,-0.811451706,-0.162790698,-0.651685393,-0.333333333,4
1,-0.190082645,-0.582278481,-0.542168675,-0.917177914,-0.820598007,-0.9375,-0.940092166,-0.708116445,-0.100775194,-0.426966292,0.15942029,5
-1,-0.355371901,-0.46835443,-0.626506024,-0.736196319,-0.870431894,-0.854166667,-0.00921659,-0.622517833,-0.472868217,-0.561797753,-0.652173913,4
